11.10.2017	1	58,0713
12.10.2017	1	57,9210
13.10.2017	1	57,6869
14.10.2017	1	57,6196
17.10.2017	1	57,0861
18.10.2017	1	57,3392
19.10.2017	1	57,2721
20.10.2017	1	57,5706
21.10.2017	1	57,5118
24.10.2017	1	57,4706
25.10.2017	1	57,5852
26.10.2017	1	57,6140
27.10.2017	1	57,7643
28.10.2017	1	58,0833
31.10.2017	1	57,8716
01.11.2017	1	58,1179
02.11.2017	1	58,1557
03.11.2017	1	58,0869
04.11.2017	1	58,4296
08.11.2017	1	58,4557
09.11.2017	1	59,2480
10.11.2017	1	59,2527
11.11.2017	1	59,2808
14.11.2017	1	59,1823
15.11.2017	1	59,6207
16.11.2017	1	60,2490
17.11.2017	1	59,9898
18.11.2017	1	59,6325
21.11.2017	1	59,2746
22.11.2017	1	59,4604
23.11.2017	1	59,0061
24.11.2017	1	58,4622
25.11.2017	1	58,5318
28.11.2017	1	58,2773
29.11.2017	1	58,4125
30.11.2017	1	58,3311
01.12.2017	1	58,5814
02.12.2017	1	58,5182
05.12.2017	1	58,9911
06.12.2017	1	58,6924
07.12.2017	1	58,9281
08.12.2017	1	59,2948
09.12.2017	1	59,2811
12.12.2017	1	59,2348
13.12.2017	1	58,8370
14.12.2017	1	59,1446
15.12.2017	1	58,7082
16.12.2017	1	58,8987
19.12.2017	1	58,6940
20.12.2017	1	58,6117
21.12.2017	1	58,7170
22.12.2017	1	58,5596
23.12.2017	1	58,3152
26.12.2017	1	58,1989
27.12.2017	1	57,7343
28.12.2017	1	57,4544
29.12.2017	1	57,6291
30.12.2017	1	57,6002
10.1.2018	1	57,0463
11.1.2018	1	56,8734
12.1.2018	1	56,9957
13.1.2018	1	56,6019
16.1.2018	1	56,3569
17.1.2018	1	56,3878
18.1.2018	1	56,5925
19.1.2018	1	56,7597
20.1.2018	1	56,5892
23.1.2018	1	56,6261
24.1.2018	1	56,4115
25.1.2018	1	56,3888
26.1.2018	1	55,9288
27.1.2018	1	55,8288
30.1.2018	1	56,2908
31.1.2018	1	56,2914
1.2.2018	1	56,1840
2.2.2018	1	56,2613
3.2.2018	1	56,0408
6.2.2018	1	56,6278
7.2.2018	1	57,2196
8.2.2018	1	56,9533
9.2.2018	1	57,6736
10.2.2018	1	58,1718
13.2.2018	1	58,0171
14.2.2018	1	57,7701
15.2.2018	1	57,5899
16.2.2018	1	56,5918
17.2.2018	1	56,3554
20.2.2018	1	56,3438
21.2.2018	1	56,5201
22.2.2018	1	56,6537
23.2.2018	1	56,7608
27.2.2018	1	55,9208
28.2.2018	1	55,6717
1.3.2018	1	56,3742
2.3.2018	1	56,4334
3.3.2018	1	56,6616
6.3.2018	1	57,1000
7.3.2018	1	56,5041
8.3.2018	1	56,8011
13.3.2018	1	56,6122
14.3.2018	1	56,9359
15.3.2018	1	56,9372
16.3.2018	1	57,0188
17.3.2018	1	57,4942
20.3.2018	1	57,5521
21.3.2018	1	57,7033
22.3.2018	1	57,4954
23.3.2018	1	56,8391
24.3.2018	1	57,1072
27.3.2018	1	57,0039
28.3.2018	1	57,1747
29.3.2018	1	57,5598
30.3.2018	1	57,7626
31.3.2018	1	57,2649
3.4.2018	1	57,2850
4.4.2018	1	57,5375
5.4.2018	1	57,7646
6.4.2018	1	57,5796
7.4.2018	1	57,8332
10.4.2018	1	58,5714
11.4.2018	1	62,3699
12.4.2018	1	64,0626
13.4.2018	1	62,0659
14.4.2018	1	61,4311
17.4.2018	1	62,2794
18.4.2018	1	61,1454
19.4.2018	1	61,5539
20.4.2018	1	60,8583
21.4.2018	1	61,3222
24.4.2018	1	61,7655
25.4.2018	1	61,6644
26.4.2018	1	61,7494
27.4.2018	1	62,6027
28.4.2018	1	62,7260
29.4.2018	1	61,9997
4.5.2018	1	63,4860
5.5.2018	1	63,2012
8.5.2018	1	62,7148
9.5.2018	1	63,0066
11.5.2018	1	62,5229
12.5.2018	1	61,7354
15.5.2018	1	61,7684
16.5.2018	1	61,9164
17.5.2018	1	62,3033
18.5.2018	1	61,8215
19.5.2018	1	61,9408
22.5.2018	1	62,5327
23.5.2018	1	61,2610
24.5.2018	1	61,5945
25.5.2018	1	61,4090
26.5.2018	1	61,6659
29.5.2018	1	62,2710
30.5.2018	1	62,6420
31.5.2018	1	62,5937
1.6.2018	1	62,0188
2.6.2018	1	62,2056
5.6.2018	1	61,9290
6.6.2018	1	61,9822
7.6.2018	1	62,0064
8.6.2018	1	61,8125
9.6.2018	1	62,6680
10.6.2018	1	62,3431
14.6.2018	1	63,1164
15.6.2018	1	62,2511
16.6.2018	1	62,6851
19.6.2018	1	63,4838
20.6.2018	1	64,0683
21.6.2018	1	63,6175
22.6.2018	1	63,7873
